rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
7100,nathan,trebeck,2,goa place,,wollongong,4825,nsw,19290623,37,,3982281,6
44290,david,schrier,9,glasgow street,,benowa,2774,qld,19211114,41,08 37054515,9546553,6
2470,taalia,porter,38,khull crescent,,caloundra,5166,vic,19980309,,07 09786268,8957436,1
18210,daniella,koennecke,10,de little circuit,tall timbers caravn park,malvern,2650,nsw,19801112,,08 36703490,9583125,8
31190,james,kench,2,yambina crescent,,warwick,6103,qld,19680108,,04 29504229,8311111,6
17280,chloe,minnema,19,solomon crescent,bowgundee,romsey,0886,vic,19000914,38,02 21201882,5945554,8
30670,ethan,jones,55,westbury circuit,,langwarrin,2750,,19850430,18,07 90041926,5742170,7
8750,matthew,hughes,104,blueberry street,avondale,warrandyte,2101,nsw,19030925,41,03 81755542,9862451,6
45920,william,guster,142,warramoo crescent,,northbridge,4556,,,28,07 24600568,7676847,1
4630,benjamin,lawler,,sharwood crescent,,mooroolbark,3391,qld,19150314,28,04 41779552,6143482,0
9380,james,baronaitis,27,karrugang circuit,,foster,5092,vic,19730427,36,02 58295466,9559126,9
43870,charles,logus,26,william wilkins crescent,big spring valley,yeppoon,7258,,19470317,22,02 82224879,2892738,2
12980,courtney,gaskell,29,,,gunnedah,7015,nsw,19291220,38,04 10468367,1462154,8
8150,freya,ford,27,debenham street,,hunters hill,6308,nsw,19140321,,02 46864006,4727483,0
10760,taylah,pearce,8,frater crescent,,kingsbury,3892,nsw,19931002,43,02 61856816,5700121,9
8740,isabelle,robertson,22,skinner street,locn 1705,mill park,2650,vic,19211213,,02 04807243,6799958,1
44500,lukas,curthoys,76,nicklin crescent,,whorouly,3190,nsw,19501204,28,03 52488560,6016385,5
57140,zac,sadewasser,10,mcculloch street,doongul creek,bentleigh east,3034,vic,19840507,28,07 06885907,5791930,4
16520,catherine,jarvis,4,levien street,,hamersley,3109,vic,,31,04 25335453,6659265,6
29410,philip,goss,4,wyangala street,trial bay,cook,4020,,,28,07 36896530,3237350,0
11320,cooper,tomasi,11,,loc 2441,warilla,2066,nsw,19020110,,07 20287332,8210713,8
3620,kade,slatter,19,majura avenue,,picnic point,5086,vic,19770513,32,07 08218898,2318031,6
340,caresse,brown,5,rushbrook circuit,restdown village,bracken ridge,2550,qld,19320207,22,08 32249574,2843106,6
43750,david,arnold,163,chewings street,ross naughton,safety beach,2077,nsw,19760916,,02 53852703,6868011,2
27190,dakota,tricker,92,forbes street,,sandgate,3134,vic,19050908,34,02 39221256,5258496,1
46720,lachlan,daenke,71,meeson street,,greystanes,2217,vic,,27,08 39635699,9750840,1
32230,dean,michalowski,92,spensley place,,gympie,7250,wa,19970929,38,08 36430622,3788680,3
39720,jack,evans,450,aronson crescent,,quakers hill,6160,,19270326,26,04 11792704,8569257,9
45950,jemma,boase,6,corrigan place,,bridgeman downs,4563,nsw,19410808,37,03 36556092,3142730,8
8020,,thurston,4,bond crescent,cambra village,hill end,2530,nsw,,25,08 34240005,7511558,8
22120,eleanor,sutton,84,,lorraine,mosman,4053,qld,19001019,33,02 32734930,9305190,4
31480,ebony,briggs,9,battersby circuit,,neutral bay,5032,vic,19081103,20,02 97099651,7637725,5
39250,james,cabot,92,satchell place,,berkeley vale,2190,nsw,19641209,,,7032654,2
24070,lachlan,hunter,31,moseley place,,gowrie junction,2194,nsw,19231005,29,08 87605918,2733048,9
7340,david,stanley,93,bandt place,,brighton,3150,nsw,19370721,28,08 18041648,6136080,9
51160,jessica,lewis,25,favenc circle,,exeter,3850,nsw,19410418,,,2537703,0
46760,naomi,garnett,176,brereton street,,allingham,3196,vic,19030913,,08 44583403,2238582,8
24050,bailee,vertudaches,48,mcinnes street,warrnambool road,beacon hill,2008,nsw,,29,02 19229832,6547880,5
35820,kaitlin,lennon,7,marr street,lochaven,carlingford,3070,vic,19810127,40,04 75556030,1248618,8
10570,tahlia,dennis,66,howe crescent,,tewantin,2193,qld,19390711,26,04 27114260,8627894,5
51550,jasper,,31,bingley crescent,,millers point,2440,qld,19960713,,04 13385335,4498550,4
24730,william,fenney,1625,fawkner street,,hawthorn,2560,qld,19811216,28,02 51880186,6969279,3
13330,jay,lee,13,pennington crescent,macquarie shores vlge,hornsby,2322,,19760116,,02 43039941,9705346,0
24490,joshua,campbell,99,dooland court,,mackay north,2141,,19281006,30,07 39873837,8129613,4
44490,sam,bock,544,powers place,,liverpool,2125,qld,19660403,33,03 31820722,6922080,0
36500,mitchell,kirby,142,abrahams crescent,,keilor east,2640,nsw,19850424,26,04 46069954,2388395,9
38770,jessica,helbig,61,hensman street,bibury,miami,2067,,19180617,37,02 87883278,8756815,0
20900,stephanie,ochnik,65,keira street,,eastlakes,2615,sa,19160915,,03 10951734,6426920,6
54200,harriet,abbott,321,namatjira drive,,blacktown,5025,nsw,19890610,37,03 24550987,3311598,2
22020,liam,sumner,40,o'neill street,vale beder sth,belmont,3187,vic,19100926,31,08 40616203,5762516,5
12550,liam,coumi,82,jondol place,,highton,2220,wa,,36,07 91511538,6320764,5
41920,ryan,doran,8,kiddle crescent,,forrestfield,6101,sa,19220713,25,08 90815047,4209899,9
1770,paige,inness,33,mcguiness place,,bassendean,5118,vic,19640414,29,03 79175383,1772706,1
27350,lydia,fernandez,13,badimara street,autumn lodge,sylvania,4660,tas,19150722,32,04 94433667,2867794,9
9970,sascha,sulkava,23,munro street,western crossing shops,wanneroo,6163,,19281229,,02 17181913,1068657,0
9280,bridget,shaw,48,blackham street,,kangaroo point,3915,nsw,19460611,31,03 43942101,9755193,7
35930,joel,thorpe,56,methven place,,swan view,4165,act,19240506,22,02 59981336,8633659,9
5180,edward,hay,9,canberra avenue,,old toongabbie,2536,nsw,19681118,23,07 02814209,1792968,7
52390,lewis,jolly,10,rivett street,,wahroonga,2208,qld,19590527,,04 41504801,6147289,1
16400,jade,smith,13,greene place,,carlton north,4560,nsw,19470517,31,02 71525948,6061901,7
21610,daniel,langi,1,beaurepaire crescent,trinity circle,bullaburra,5020,qld,,,02 48156492,3755347,6
6700,blade,seebohm,42,mirning crescent,mortlock house,waroona,3121,nsw,19760524,28,02 03327528,2668593,0
51620,ethan,simmonds,183,dugan street,industrial park,parkwood,2234,vic,19640108,29,07 95364981,6777529,4
58850,ruby,brady,269,kardang street,poldoe park,surry hills,4860,qld,19611213,,08 98180726,1680071,0
44650,holly,walker,5,mcguiness place,baron of beef,mooroopna,5093,qld,19660410,35,08 43242651,8301193,0
30890,samuel,ritchie,775,arthur circle,,christies beach,3072,nsw,19310926,33,02 61067695,1622136,7
54160,joseph,saraswati,94,florence taylor street,,mount lawley,3199,,19820307,33,07 00735494,5481323,4
15090,erin,winterfield,35,murranji street,,preston,5112,nsw,19080322,40,08 01537381,5009222,0
13100,joel,keeling,30,chuculba crescent,callendale,goolwa,4061,vic,19850819,29,07 51718412,6617610,0
48860,,lacey,21,moon place,,bathurst,4502,nsw,19060326,29,04 74622167,3192874,2
38060,troy,ryan,284,debenham street,,toowoomba,2869,qld,19910311,22,08 10620402,2912151,3
26110,annabelle,thorpe,8,munro street,gilboa,lavington,2448,vic,,21,02 68135149,7611509,1
35720,dylan,edson,36,hayward street,,bayview,2212,qld,19660105,23,07 46025679,9696263,9
20390,david,jarrett,10,clamp place,,bronte,3131,,19820917,29,,7598976,6
57900,channing,hearty,4,bannister garden,,south grafton,6569,qld,,25,04 58903689,6814724,1
39540,jacobie,rudge,6,hedley street,,beacon hill,5159,qld,19840722,31,08 63251049,8619498,0
26010,megan,warhurst,127,girdlestone circuit,,dysart,6535,nsw,19800518,,03 04884964,6889164,8
43820,charlotte,magnusdottir,72,revell close,birubi bh c'van park,elimbah,2060,qld,19980327,38,02 38220991,6880451,8
8790,sophie,stanton,130,yuranigh court,glen-airli,leura,4019,vic,19960723,,03 90967800,4989238,4
7530,madeleine,anastasios,194,gilbert street,flt 1,buxtonville,2073,vic,19630918,27,,7576619,2
14340,hannah,kowalenko,24,pearcey place,columbia aprts,gatton,7248,nsw,19210101,,04 21170665,5881978,9
17540,simone,winkles,11,arabana street,coolabula,bellerive,3170,,19260227,18,02 26826087,2680320,5
42540,timothy,dickens,10,molloy crescent,,longford,2007,qld,19310925,34,07 44905171,8913859,4
50110,caleb,turner,7,,big oakey,shearwater,3400,nsw,19140505,27,08 28966692,3886076,2
10740,mitchell,smith,126,richards street,,davoren park,2171,nt,19471127,35,07 29301649,3111142,4
42440,isabella,sapio,2,howard street,carrington,manning,2073,sa,19990125,,04 04123228,8867800,4
2980,rachel,tatnell,32,goyder street,riverbend,parmelia,3125,wa,19380801,30,02 57145010,6313692,4
38420,kira,terry,20,blaxcell place,hyde park centre,wauchope,5303,vic,,28,04 48685430,9094088,1
56230,mark,hammersley,3,monaro crescent,killarney,wollstonecraft,3172,nsw,19500105,,02 51919234,4578747,1
17980,chloe,blair,14,cato place,,gunnedah,3149,qld,19950404,31,07 25685933,8155541,8
15160,benedict,wendelborn,12,melrose drive,,woodend,2011,vic,,36,04 42412720,9358892,8
57740,jayden,wakefield,91,goyder street,,malvern,4152,nsw,19760322,23,03 38993799,9501627,5
21080,jacinta,alfred,8,shackleton circuit,mulara,umina,3152,vic,19400128,,08 92967303,6094004,4
10150,jamilla,walmsley,20,vogelsang place,edgewater village,werribee,3355,qld,19990818,27,08 43993660,5096060,2
39300,joe,parpoulas,24,onkaparinga crescent,,cheltenham,7249,wa,19520513,,04 28586467,7131977,4
57710,michael,walke,66,pickles street,,hurstbridge,2722,,19791023,29,03 02302299,3873531,7
13070,kira,disisto,42,shannon circuit,redhill,footscray west,2590,nsw,19360619,32,08 52186088,5819502,0
16300,solomon,parker,43,ross smith crescent,yukana retirement village,randwick,4551,vic,19750201,32,04 72080182,5660225,1
27110,hayley,barbary,4,strickland crescent,somerset medical centre,kurralta park,3106,nsw,19861024,24,,8250784,3
31610,aleesha,kadow-griffin,965,mcinnes street,,georgica,2630,qld,19430520,34,08 64575397,1806421,6
15550,shandril,hacker,30,warrumbul street,,dundas,4211,,19240129,20,03 42273942,9184618,7
4000,tegan,marsh,15,herron crescent,orana,goodwood,2106,nsw,,20,02 50375310,9058917,2
24400,michael,bordignon,40,wray place,,cessnock,4007,nsw,19101112,27,04 73752724,7480933,6
29400,tyler,willoughby,23,,,dianella,4118,,19171220,,08 67090064,9758017,3
27810,giaan,jennings,10,gawler crescent,,scullin,5108,qld,19290721,22,04 39222786,6498373,8
32770,jake,maitland,22,stobie place,new house,forrestfield,3174,nsw,19220404,24,02 76195194,6294184,1
42760,joshua,angus,100,archibald street,,roselands,2327,nsw,19670722,38,02 56580091,1978277,0
20540,alexandra,ryan,8,tank street,,moolap,6018,wa,19130608,38,07 20009906,5683654,4
22840,flynn,waples,6,percy crescent,,mirrabooka,2602,,19560608,,04 89225023,4371206,5
9710,jean-claude,lee,37,bandjalong crescent,,cambridge,2761,vic,19850212,37,04 84326144,8053496,9
36900,felicity,seddon,5,kenyon circuit,,orange,2281,nsw,19381105,25,04 19613709,2955214,3
59610,jesse,pedersen,4,benjamin way,,burleigh heads,3134,vic,19110216,37,07 91237908,4076331,9
270,thomas,watson,12,lea place,,drummoyne,2650,vic,19860303,27,08 46362336,9069678,9
54490,hayley,tren,90,keverstone circuit,minto,homebush west,6056,,19540417,27,03 60489139,2522515,8
7960,taliah,smith,6,euree street,,box hill north,3875,qld,19260330,21,02 37143705,3321968,6
18230,kynan,smith,1,hopetoun circuit,,clayton south,4370,sa,19561217,31,03 83521040,3844721,5
47090,ambrosia,trotter,44,ross smith crescent,,canley vale,2063,wa,19440909,31,07 38832442,5305190,8
55400,amaya,dell'oro,35,pridham street,,ryde,2780,wa,19731229,27,08 90390773,9877828,3
36210,michael,de jonge,,dryandra street,,carlingford,2126,nsw,19750823,27,03 27191275,1344449,9
36880,joshua,harmer,32,berrigan crescent,,cooks hill,3478,wa,19290924,32,03 72073337,9391942,1
950,chelsea,parletta,29,belconnen way,,taringa,3131,qld,19480601,32,03 50113864,4999042,5
50940,daniel,wilson,9,nuyts street,,spence,2116,tas,19441025,,02 55971253,3422476,7
15080,calvin,,6,moore street,,kilsyth,3000,vic,19930324,32,02 13423000,4162078,6
33650,xavier,cowen,9,byrne street,,prahran,2114,,19381213,22,,6003330,2
36200,sophie,coleman,3,banner street,lilydale,thomson,3193,vic,19311021,,04 54880135,5843310,1
43360,joshua,sandford,4,longerenong street,,tarragindi,6102,qld,19011021,26,03 55844283,4341935,7
37580,anari,tregoweth,27,osburn drive,,albany,2145,qld,19600403,26,04 57232861,6617486,3
49210,nicholas,ortlieb,1,duffus place,glencairn,quirindi,3153,vic,19561107,22,07 64369625,2627231,5
5850,eliza,oakley,8,,,menai,3463,nsw,19980215,22,04 84065079,4392948,8
45830,kai,tester,29,lochbuy street,,augusta,2429,nsw,,26,02 64472681,4648247,8
20030,reeve,becker,348,lovelock court,,runcorn,2137,vic,19850520,38,02 53058864,2184174,0
37530,,pitchford,75,federal highway,cambrai village,como,5065,vic,19051121,27,08 65702969,9956442,9
41680,nicholas,ashton,24,winter street,edellen,greystanes,4814,wa,19070520,35,03 47325978,1698442,1
38140,lachlan,heffernan,4,parsons street,,windale,3300,qld,19421226,28,08 29640482,1713524,7
43390,ashley,clifton,26,fincham crescent,cottage rose,thornton,2479,nsw,19240611,,02 50530951,5724360,2
31170,gillian,mattschoss,7,darby street,,logan central,3147,wa,19981230,27,08 32654489,7634479,3
33380,michael,langdon,,mainwaring rich circuit,,helena valley,5022,sa,19811004,23,,2782903,6
40970,georgia,stephens,12,corringle close,,neutral bay,3105,nsw,19100901,,08 28597738,7329363,5
24140,robert,lockley,26,florence street,yongala,exeter,6728,vic,19611222,31,03 46431143,5160310,0
29130,bella,valente,8,amadio place,,port melbourne,4122,vic,19280331,21,08 44398423,9283267,3
41500,erin,saunders,46,cataract street,,burpengary,7183,qld,19140524,23,07 85744855,6679575,4
24470,emiily,wade,52,dash crescent,,feluga,4606,vic,19641007,22,08 39918327,8818597,1
25630,gabriel,hunnable,34,hallen close,villa 6,milang,3138,qld,19470511,26,08 11006821,8361838,0
32680,isabella,smith,10,williamson street,,maryland,4105,vic,19081224,31,03 00258408,3941382,4
41140,madeleine,buckley,2,forbes street,dun dun,sinnamon park,3152,sa,19510227,32,,5592191,5
15400,hudson,miller,11,goodwin place,dolomite,gosford,3047,,19340328,22,04 40425592,4998192,2
13540,harriet,green,43,maclaurin crescent,,heatley,5606,nsw,19840828,31,08 80988609,1219726,8
4010,connor,champion,5,monaro crescent,,rowville,6018,nsw,19191230,34,03 14901948,1360058,0
23720,jessica,perjul,9,mudge place,,calwell,2558,nsw,19921020,23,04 95982280,2780213,9
20810,michael,day,41,ratcliffe crescent,,silkstone,2315,vic,19490420,31,02 26106921,2651579,1
49780,brayden,lockwood,7,mackerras crescent,,walkerville,0810,,19280213,30,07 75462879,7832858,2
9630,tiana,clayton,12,maccallum circuit,hillcrest,castle hill,4007,vic,,17,07 66916757,6779102,2
43610,ruby,rusden,75,mcintosh street,,aberdare,3030,vic,,29,07 46658319,2154543,4
32850,jacob,hancock,14,paul coe crescent,seaview,narrabri,5270,tas,19050803,,03 20643455,9313022,9
40670,jade,palumbo,7,follett street,,double bay,3810,nsw,,24,08 45264162,8266365,1
4020,nicholas,hemmerling,5,hindmarsh drive,,vincentia,2304,nsw,,26,03 68912189,2088699,5
14510,ruby,fowler,4,yarra street,,erskine park,2431,vic,19271222,29,02 97287865,3205737,7
42330,samir,gun,4,fenwick place,,lakes entrance,2134,vic,19930207,,03 00858091,5733352,3
37550,amy,grivell,8,torres street,,tresco,2756,nsw,19920629,29,03 19403155,4381938,4
26980,jasmyn,campbell,49,chuculba crescent,wattlevale,whyalla jenkins,6148,,,30,03 14471826,9472065,2
19530,grace,burton,20,,,lambton north,2645,nsw,19151228,25,04 48635767,4572194,8
16640,bella,freeman,1,coyne street,,crafers,5062,,19401213,37,07 13045468,7195259,7
12180,george,,5,pennington crescent,warrigal,cranbourne,2600,,19030921,,07 23089671,6843756,3
29660,sophie,hedley,,julia flynn avenue,the student village,sea lake,4306,vic,19840617,20,08 88559842,3759209,5
28530,alessandra,gardner,54,magrath crescent,willabee,cleveland,7250,nsw,19580727,30,04 76664219,3700635,2
48170,lily,arnold,148,dangar place,dalaveen,marrickville,3055,vic,19540414,30,04 60299959,5532255,3
18810,nicholas,hartwig,25,burns circuit,tieve tara,forestville,2539,wa,19231024,,08 65205054,8018033,6
42730,emiily,pinner,6,,,forth,4740,wa,19710525,25,02 93108492,6207117,9
56350,georgia,hall,53,reveley crescent,apt 9,gisborne,3777,qld,19510208,,04 30492100,1146251,8
1040,lilly,bell,6,hutcheon place,riverview,edgewater,4359,qld,19740519,31,03 32176838,8608494,3
23590,charles,busuttil,17,taronga place,,diamond creek,4823,vic,19550428,39,04 49231114,4048426,1
56210,jenna,green,1,staughton place,else wares,quorn,2061,vic,19780304,,04 10141492,7028083,9
42080,ruby,dale,49,mockridge crescent,,bridgewater,2444,vic,19900814,25,03 60473312,9965586,0
56750,timothy,colvill,152,kingscote crescent,,,3041,wa,19290123,34,04 88991125,9556215,3
52850,lacey,mcinnes,33,feltus place,,morayfield,4157,nsw,,34,07 91836604,4433503,0
31050,cooper,skermer,2,de burgh street,harcourt,eildon,2397,,19360407,32,08 77205904,4508111,7
6970,lachlan,lawrence,15,hugh mckay crescent,,oxenford,5116,nsw,19770818,33,07 92192194,6357243,9
49140,seanna,wallis,65,clucas place,,,2103,sa,19100125,,03 37952177,3958386,6
47750,jack,dunn,8,milbus place,,castle hill,3377,vic,19230724,26,08 18947584,7041853,4
53050,kimberley,smith,4,ellenborough street,,murrumbeena,4870,sa,19001213,28,03 36203720,4761013,6
52600,alexandra,slape,47,longstaff street,,girraween,4075,qld,19510206,21,07 04275959,3556828,0
43150,jessica,horsnell,187,maribyrnong avenue,larook,carrum downs,2209,sa,19800308,23,03 61346056,1928715,9
33840,lucas,hirschausen,26,leane street,swan view,,3444,,19790816,,07 93698770,1016570,9
34200,dayna,kruger,42,gannon place,south seas (cnr cook s street,toowoomba,2226,vic,19731125,37,07 76032852,6069058,8
46420,thomas,christou,14,keane place,st margarets wing,morphett vale,4702,tas,19291007,24,07 05059706,3598700,0
18280,bradley,curkpatrick,29,samuels crescent,forster waters caravan park,cootamundra,2260,qld,19080814,30,03 75075907,2891380,9
12580,giaan,everett,234,buvelot street,heritage estate,margate,3168,tas,19551124,28,08 51223776,2640744,4
41170,demie,jellico,182,beasley street,the glory,salisbury east,7252,vic,19440530,32,,5987769,6
17150,joshua,mates,56,bennelong crescent,,revesby,3198,nsw,19020719,,02 08194603,7501424,9
17670,ella,williamson,134,kenyon circuit,,yerong creek,4556,,19330622,26,03 35210763,6919121,9
8830,harry,fidock,41,leahy close,,punchbowl,2305,vic,19750730,,03 98916497,6381110,6
9450,asha,wengenroth,6,warrego circuit,currajong park,mullion creek,3081,nsw,19251015,31,07 78110607,4205889,1
27830,isabella,laven,30,pickles street,,dubbo,4213,nsw,19970504,26,07 78830486,9486647,2
